,Date,Year,Month,Day,MaxTemp,MaxTempFlag,MinTemp,MinTempFlag,MeanTemp,MeanTempFlag,HeatDegDays,HeatDegDaysFlag,CoolDegDays,CoolDegDaysFlag
11154,1980-07-16,1980,7,16,18.1,,11.9,,15.0,,3.0,,0.0,
11155,1980-07-17,1980,7,17,17.5,,7.8,,12.7,,5.3,,0.0,
11156,1980-07-18,1980,7,18,17.9,,8.7,,13.3,,4.7,,0.0,
11157,1980-07-19,1980,7,19,18.8,,13.0,,15.9,,2.1,,0.0,
11158,1980-07-20,1980,7,20,21.2,,12.6,,16.9,,1.1,,0.0,
11159,1980-07-21,1980,7,21,24.2,,11.7,,18.0,,0.0,,0.0,
11160,1980-07-22,1980,7,22,17.8,,12.8,,15.3,,2.7,,0.0,
11161,1980-07-23,1980,7,23,18.2,,13.0,,15.6,,2.4,,0.0,
11162,1980-07-24,1980,7,24,19.3,,8.7,,14.0,,4.0,,0.0,
11163,1980-07-25,1980,7,25,19.2,,12.2,,15.7,,2.3,,0.0,
11164,1980-07-26,1980,7,26,21.3,,9.6,,15.5,,2.5,,0.0,
11165,1980-07-27,1980,7,27,21.0,,11.8,,16.4,,1.6,,0.0,
11166,1980-07-28,1980,7,28,19.4,,7.8,,13.6,,4.4,,0.0,
11167,1980-07-29,1980,7,29,18.4,,7.4,,12.9,,5.1,,0.0,
11168,1980-07-30,1980,7,30,17.7,,7.9,,12.8,,5.2,,0.0,
11169,1980-07-31,1980,7,31,19.8,,10.2,,15.0,,3.0,,0.0,
11170,1980-08-01,1980,8,1,16.5,,12.7,,14.6,,3.4,,0.0,
11171,1980-08-02,1980,8,2,16.9,,11.7,,14.3,,3.7,,0.0,
11172,1980-08-03,1980,8,3,17.5,,8.7,,13.1,,4.9,,0.0,
11173,1980-08-04,1980,8,4,17.4,,7.6,,12.5,,5.5,,0.0,
11174,1980-08-05,1980,8,5,17.4,,10.8,,14.1,,3.9,,0.0,
11175,1980-08-06,1980,8,6,16.1,,8.7,,12.4,,5.6,,0.0,
11176,1980-08-07,1980,8,7,20.5,,11.1,,15.8,,2.2,,0.0,
11177,1980-08-08,1980,8,8,21.9,,8.3,,15.1,,2.9,,0.0,
11178,1980-08-09,1980,8,9,20.5,,11.7,,16.1,,1.9,,0.0,
11179,1980-08-10,1980,8,10,27.5,,8.3,,17.9,,0.1,,0.0,
11180,1980-08-11,1980,8,11,14.8,,9.8,,12.3,,5.7,,0.0,
11181,1980-08-12,1980,8,12,15.8,,11.7,,13.8,,4.2,,0.0,
11182,1980-08-13,1980,8,13,17.3,,12.3,,14.8,,3.2,,0.0,
11183,1980-08-14,1980,8,14,14.8,,11.9,,13.4,,4.6,,0.0,
11184,1980-08-15,1980,8,15,17.5,,8.4,,13.0,,5.0,,0.0,
11185,1980-08-16,1980,8,16,18.7,,9.1,,13.9,,4.1,,0.0,
11186,1980-08-17,1980,8,17,15.8,,12.7,,14.3,,3.7,,0.0,
11187,1980-08-18,1980,8,18,15.3,,6.3,,10.8,,7.2,,0.0,
11188,1980-08-19,1980,8,19,14.4,,9.7,,12.1,,5.9,,0.0,
11189,1980-08-20,1980,8,20,14.3,,7.3,,10.8,,7.2,,0.0,
11190,1980-08-21,1980,8,21,17.7,,9.3,,13.5,,4.5,,0.0,
11191,1980-08-22,1980,8,22,13.3,,8.2,,10.8,,7.2,,0.0,
11192,1980-08-23,1980,8,23,17.6,,11.3,,14.5,,3.5,,0.0,
11193,1980-08-24,1980,8,24,13.9,,11.8,,12.9,,5.1,,0.0,
11194,1980-08-25,1980,8,25,16.2,,9.0,,12.6,,5.4,,0.0,
11195,1980-08-26,1980,8,26,14.3,,12.7,,13.5,,4.5,,0.0,
11196,1980-08-27,1980,8,27,16.1,,11.4,,13.8,,4.2,,0.0,
11197,1980-08-28,1980,8,28,15.3,,7.5,,11.4,,6.6,,0.0,
11198,1980-08-29,1980,8,29,15.8,,5.2,,10.5,,7.5,,0.0,
11199,1980-08-30,1980,8,30,17.8,,10.8,,14.3,,3.7,,0.0,
11200,1980-08-31,1980,8,31,16.8,,8.7,,12.8,,5.2,,0.0,
11201,1980-09-01,1980,9,1,16.3,,11.2,,13.8,,4.2,,0.0,
11202,1980-09-02,1980,9,2,16.8,,9.7,,13.3,,4.7,,0.0,
11203,1980-09-03,1980,9,3,13.4,,10.3,,11.9,,6.1,,0.0,
11204,1980-09-04,1980,9,4,14.1,,11.3,,12.7,,5.3,,0.0,
11205,1980-09-05,1980,9,5,15.3,,12.2,,13.8,,4.2,,0.0,
11206,1980-09-06,1980,9,6,13.8,,12.3,,13.1,,4.9,,0.0,
11207,1980-09-07,1980,9,7,16.0,,10.3,,13.2,,4.8,,0.0,
11208,1980-09-08,1980,9,8,19.7,,6.3,,13.0,,5.0,,0.0,
11209,1980-09-09,1980,9,9,22.5,,7.7,,15.1,,2.9,,0.0,
11210,1980-09-10,1980,9,10,21.7,,7.8,,14.8,,3.2,,0.0,
11211,1980-09-11,1980,9,11,15.7,,8.7,,12.2,,5.8,,0.0,
11212,1980-09-12,1980,9,12,14.8,,10.6,,12.7,,5.3,,0.0,
11213,1980-09-13,1980,9,13,21.4,,8.7,,15.1,,2.9,,0.0,
11214,1980-09-14,1980,9,14,22.0,,8.5,,15.3,,2.7,,0.0,
11215,1980-09-15,1980,9,15,20.9,,7.8,,14.4,,3.6,,0.0,
11216,1980-09-16,1980,9,16,13.5,,10.6,,12.1,,5.9,,0.0,
11217,1980-09-17,1980,9,17,15.3,,11.0,,13.2,,4.8,,0.0,
11218,1980-09-18,1980,9,18,16.3,,9.2,,12.8,,5.2,,0.0,
11219,1980-09-19,1980,9,19,16.3,,11.2,,13.8,,4.2,,0.0,
11220,1980-09-20,1980,9,20,15.8,,7.9,,11.9,,6.1,,0.0,
11221,1980-09-21,1980,9,21,15.1,,6.3,,10.7,,7.3,,0.0,
11222,1980-09-22,1980,9,22,14.6,,10.4,,12.5,,5.5,,0.0,
11223,1980-09-23,1980,9,23,14.3,,11.5,,12.9,,5.1,,0.0,
11224,1980-09-24,1980,9,24,17.3,,10.3,,13.8,,4.2,,0.0,
11225,1980-09-25,1980,9,25,19.9,,6.8,,13.4,,4.6,,0.0,
11226,1980-09-26,1980,9,26,19.1,,7.2,,13.2,,4.8,,0.0,
11227,1980-09-27,1980,9,27,15.2,,12.5,,13.9,,4.1,,0.0,
11228,1980-09-28,1980,9,28,14.2,,12.1,,13.2,,4.8,,0.0,
11229,1980-09-29,1980,9,29,14.3,,12.0,,13.2,,4.8,,0.0,
11230,1980-09-30,1980,9,30,15.7,,11.6,,13.7,,4.3,,0.0,
11231,1980-10-01,1980,10,1,18.5,,8.1,,13.3,,4.7,,0.0,
11232,1980-10-02,1980,10,2,20.7,,5.8,,13.3,,4.7,,0.0,
11233,1980-10-03,1980,10,3,18.8,,7.8,,13.3,,4.7,,0.0,
11234,1980-10-04,1980,10,4,16.4,,12.6,,14.5,,3.5,,0.0,
11235,1980-10-05,1980,10,5,20.4,,8.8,,14.6,,3.4,,0.0,
11236,1980-10-06,1980,10,6,15.3,,11.9,,13.6,,4.4,,0.0,
11237,1980-10-07,1980,10,7,15.4,,12.9,,14.2,,3.8,,0.0,
11238,1980-10-08,1980,10,8,14.8,,9.6,,12.2,,5.8,,0.0,
11239,1980-10-09,1980,10,9,15.6,,3.0,,9.3,,8.7,,0.0,
11240,1980-10-10,1980,10,10,18.2,,5.8,,12.0,,6.0,,0.0,
11241,1980-10-11,1980,10,11,13.9,,10.7,,12.3,,5.7,,0.0,
11242,1980-10-12,1980,10,12,13.4,,8.7,,11.1,,6.9,,0.0,
11243,1980-10-13,1980,10,13,13.2,,7.7,,10.5,,7.5,,0.0,
11244,1980-10-14,1980,10,14,13.9,,2.4,,8.2,,9.8,,0.0,
11245,1980-10-15,1980,10,15,14.0,,3.5,,8.8,,9.2,,0.0,
11246,1980-10-16,1980,10,16,13.1,,2.7,,7.9,,10.1,,0.0,
11247,1980-10-17,1980,10,17,12.6,,6.8,,9.7,,8.3,,0.0,
11248,1980-10-18,1980,10,18,12.1,,9.8,,11.0,,7.0,,0.0,
11249,1980-10-19,1980,10,19,15.3,,10.1,,12.7,,5.3,,0.0,
11250,1980-10-20,1980,10,20,14.1,,8.4,,11.3,,6.7,,0.0,
11251,1980-10-21,1980,10,21,14.1,,3.2,,8.7,,9.3,,0.0,
11252,1980-10-22,1980,10,22,14.4,,1.2,,7.8,,10.2,,0.0,
11253,1980-10-23,1980,10,23,19.3,,3.8,,11.6,,6.4,,0.0,
11254,1980-10-24,1980,10,24,12.6,,9.7,,11.2,,6.8,,0.0,
11255,1980-10-25,1980,10,25,12.3,,5.1,,8.7,,9.3,,0.0,
11256,1980-10-26,1980,10,26,14.6,,4.8,,9.7,,8.3,,0.0,
11257,1980-10-27,1980,10,27,11.7,,3.0,,7.4,,10.6,,0.0,
11258,1980-10-28,1980,10,28,12.6,,9.2,,10.9,,7.1,,0.0,
11259,1980-10-29,1980,10,29,13.1,,9.2,,11.2,,6.8,,0.0,
11260,1980-10-30,1980,10,30,16.0,,6.6,,11.3,,6.7,,0.0,
11261,1980-10-31,1980,10,31,12.5,,10.3,,11.4,,6.6,,0.0,
11262,1980-11-01,1980,11,1,11.3,,8.2,,9.8,,8.2,,0.0,
11263,1980-11-02,1980,11,2,12.8,,8.3,,10.6,,7.4,,0.0,
11264,1980-11-03,1980,11,3,13.8,,10.2,,12.0,,6.0,,0.0,
11265,1980-11-04,1980,11,4,15.3,,12.7,,14.0,,4.0,,0.0,
11266,1980-11-05,1980,11,5,13.3,,10.4,,11.9,,6.1,,0.0,
11267,1980-11-06,1980,11,6,13.5,,10.7,,12.1,,5.9,,0.0,
11268,1980-11-07,1980,11,7,12.6,,10.4,,11.5,,6.5,,0.0,
11269,1980-11-08,1980,11,8,10.9,,6.6,,8.8,,9.2,,0.0,
11270,1980-11-09,1980,11,9,10.0,,4.1,,7.1,,10.9,,0.0,
11271,1980-11-10,1980,11,10,10.0,,3.8,,6.9,,11.1,,0.0,
11272,1980-11-11,1980,11,11,10.2,,3.4,,6.8,,11.2,,0.0,
11273,1980-11-12,1980,11,12,9.7,,3.2,,6.5,,11.5,,0.0,
11274,1980-11-13,1980,11,13,9.9,,2.7,,6.3,,11.7,,0.0,
11275,1980-11-14,1980,11,14,10.2,,3.6,,6.9,,11.1,,0.0,
11276,1980-11-15,1980,11,15,10.2,,-0.6,,4.8,,13.2,,0.0,
11277,1980-11-16,1980,11,16,9.9,,4.3,,7.1,,10.9,,0.0,
11278,1980-11-17,1980,11,17,14.3,,5.3,,9.8,,8.2,,0.0,
11279,1980-11-18,1980,11,18,11.6,,8.3,,10.0,,8.0,,0.0,
11280,1980-11-19,1980,11,19,11.3,,4.7,,8.0,,10.0,,0.0,
11281,1980-11-20,1980,11,20,11.7,,8.3,,10.0,,8.0,,0.0,
11282,1980-11-21,1980,11,21,11.0,,4.7,,7.9,,10.1,,0.0,
11283,1980-11-22,1980,11,22,6.8,,-0.8,,3.0,,15.0,,0.0,
11284,1980-11-23,1980,11,23,8.1,,-0.3,,3.9,,14.1,,0.0,
11285,1980-11-24,1980,11,24,6.8,,-0.3,,3.3,,14.7,,0.0,
11286,1980-11-25,1980,11,25,10.4,,0.9,,5.7,,12.3,,0.0,
11287,1980-11-26,1980,11,26,11.7,,5.1,,8.4,,9.6,,0.0,
11288,1980-11-27,1980,11,27,10.8,,2.9,,6.9,,11.1,,0.0,
11289,1980-11-28,1980,11,28,9.0,,2.4,,5.7,,12.3,,0.0,
11290,1980-11-29,1980,11,29,7.6,,4.7,,6.2,,11.8,,0.0,
11291,1980-11-30,1980,11,30,6.9,,0.6,,3.8,,14.2,,0.0,
11292,1980-12-01,1980,12,1,5.4,,0.3,,2.9,,15.1,,0.0,
11293,1980-12-02,1980,12,2,2.8,,1.1,,2.0,,16.0,,0.0,
11294,1980-12-03,1980,12,3,4.9,,-0.8,,2.1,,15.9,,0.0,
11295,1980-12-04,1980,12,4,0.8,,-4.4,,-1.8,,19.8,,0.0,
11296,1980-12-05,1980,12,5,0.3,,-1.8,,-0.8,,18.8,,0.0,
11297,1980-12-06,1980,12,6,3.4,,-7.3,,-2.0,,20.0,,0.0,
11298,1980-12-07,1980,12,7,1.8,,-1.3,,0.3,,17.7,,0.0,
11299,1980-12-08,1980,12,8,4.3,,0.3,,2.3,,15.7,,0.0,
11300,1980-12-09,1980,12,9,10.6,,1.7,,6.2,,11.8,,0.0,
11301,1980-12-10,1980,12,10,10.8,,5.8,,8.3,,9.7,,0.0,
11302,1980-12-11,1980,12,11,10.4,,6.8,,8.6,,9.4,,0.0,
11303,1980-12-12,1980,12,12,9.4,,1.5,,5.5,,12.5,,0.0,
11304,1980-12-13,1980,12,13,11.0,,3.8,,7.4,,10.6,,0.0,
11305,1980-12-14,1980,12,14,11.8,,9.3,,10.6,,7.4,,0.0,
11306,1980-12-15,1980,12,15,11.3,,9.7,,10.5,,7.5,,0.0,
11307,1980-12-16,1980,12,16,12.1,,8.3,,10.2,,7.8,,0.0,
11308,1980-12-17,1980,12,17,9.6,,7.8,,8.7,,9.3,,0.0,
11309,1980-12-18,1980,12,18,8.8,,3.2,,6.0,,12.0,,0.0,
11310,1980-12-19,1980,12,19,7.9,,0.5,,4.2,,13.8,,0.0,
11311,1980-12-20,1980,12,20,10.4,,4.4,,7.4,,10.6,,0.0,
11312,1980-12-21,1980,12,21,10.4,,8.8,,9.6,,8.4,,0.0,
11313,1980-12-22,1980,12,22,9.6,,6.2,,7.9,,10.1,,0.0,
11314,1980-12-23,1980,12,23,11.8,,2.9,,7.4,,10.6,,0.0,
11315,1980-12-24,1980,12,24,11.3,,7.4,,9.4,,8.6,,0.0,
11316,1980-12-25,1980,12,25,11.8,,9.4,,10.6,,7.4,,0.0,
11317,1980-12-26,1980,12,26,11.5,,10.6,,11.1,,6.9,,0.0,
11318,1980-12-27,1980,12,27,10.3,,7.5,,8.9,,9.1,,0.0,
11319,1980-12-28,1980,12,28,11.3,,7.3,,9.3,,8.7,,0.0,
11320,1980-12-29,1980,12,29,10.7,,8.5,,9.6,,8.4,,0.0,
11321,1980-12-30,1980,12,30,10.7,,9.3,,10.0,,8.0,,0.0,
11322,1980-12-31,1980,12,31,11.3,,6.9,,9.1,,8.9,,0.0,
11323,1981-01-01,1981,1,1,12.3,,1.6,,7.0,,11.0,,0.0,
11324,1981-01-02,1981,1,2,12.7,,1.2,,7.0,,11.0,,0.0,
11325,1981-01-03,1981,1,3,8.8,,0.7,,4.8,,13.2,,0.0,
11326,1981-01-04,1981,1,4,9.9,,7.3,,8.6,,9.4,,0.0,
11327,1981-01-05,1981,1,5,10.3,,4.4,,7.4,,10.6,,0.0,
11328,1981-01-06,1981,1,6,11.8,,5.2,,8.5,,9.5,,0.0,
11329,1981-01-07,1981,1,7,8.1,,0.7,,4.4,,13.6,,0.0,
11330,1981-01-08,1981,1,8,12.9,,4.3,,8.6,,9.4,,0.0,
11331,1981-01-09,1981,1,9,10.9,,7.6,,9.3,,8.7,,0.0,
11332,1981-01-10,1981,1,10,15.2,,3.1,,9.2,,8.8,,0.0,
11333,1981-01-11,1981,1,11,12.1,,1.2,,6.7,,11.3,,0.0,
11334,1981-01-12,1981,1,12,16.1,,4.2,,10.2,,7.8,,0.0,
11335,1981-01-13,1981,1,13,12.2,,5.7,,9.0,,9.0,,0.0,
11336,1981-01-14,1981,1,14,12.1,,1.3,,6.7,,11.3,,0.0,
11337,1981-01-15,1981,1,15,12.4,,0.5,,6.5,,11.5,,0.0,
11338,1981-01-16,1981,1,16,12.3,,4.1,,8.2,,9.8,,0.0,
11339,1981-01-17,1981,1,17,12.4,,8.0,,10.2,,7.8,,0.0,
11340,1981-01-18,1981,1,18,18.1,,9.7,,13.9,,4.1,,0.0,
11341,1981-01-19,1981,1,19,12.8,,10.2,,11.5,,6.5,,0.0,
11342,1981-01-20,1981,1,20,15.8,,10.3,,13.1,,4.9,,0.0,
11343,1981-01-21,1981,1,21,14.8,,10.3,,12.6,,5.4,,0.0,
11344,1981-01-22,1981,1,22,11.8,,7.6,,9.7,,8.3,,0.0,
11345,1981-01-23,1981,1,23,10.3,,2.9,,6.6,,11.4,,0.0,
11346,1981-01-24,1981,1,24,8.8,,0.0,,4.4,,13.6,,0.0,
11347,1981-01-25,1981,1,25,7.4,,1.1,,4.3,,13.7,,0.0,
11348,1981-01-26,1981,1,26,9.5,,1.8,,5.7,,12.3,,0.0,
11349,1981-01-27,1981,1,27,8.3,,0.0,,4.2,,13.8,,0.0,
11350,1981-01-28,1981,1,28,8.8,,0.7,,4.8,,13.2,,0.0,
11351,1981-01-29,1981,1,29,7.9,,-1.6,,3.2,,14.8,,0.0,
11352,1981-01-30,1981,1,30,8.5,,-0.8,,3.9,,14.1,,0.0,
11353,1981-01-31,1981,1,31,9.8,,3.6,,6.7,,11.3,,0.0,
11354,1981-02-01,1981,2,1,8.3,,4.6,,6.5,,11.5,,0.0,
11355,1981-02-02,1981,2,2,9.8,,4.7,,7.3,,10.7,,0.0,
11356,1981-02-03,1981,2,3,9.1,,-1.0,,4.1,,13.9,,0.0,
11357,1981-02-04,1981,2,4,8.6,,-0.7,,4.0,,14.0,,0.0,
11358,1981-02-05,1981,2,5,9.0,,-0.9,,4.1,,13.9,,0.0,
11359,1981-02-06,1981,2,6,7.7,,2.7,,5.2,,12.8,,0.0,
11360,1981-02-07,1981,2,7,6.8,,-0.2,,3.3,,14.7,,0.0,
11361,1981-02-08,1981,2,8,6.8,,3.2,,5.0,,13.0,,0.0,
11362,1981-02-09,1981,2,9,9.5,,1.7,,5.6,,12.4,,0.0,
11363,1981-02-10,1981,2,10,4.7,,-4.4,,0.2,,17.8,,0.0,
11364,1981-02-11,1981,2,11,5.2,,-4.6,,0.3,,17.7,,0.0,
11365,1981-02-12,1981,2,12,10.4,,2.5,,6.5,,11.5,,0.0,
11366,1981-02-13,1981,2,13,11.0,,7.4,,9.2,,8.8,,0.0,
11367,1981-02-14,1981,2,14,10.8,,8.1,,9.5,,8.5,,0.0,
11368,1981-02-15,1981,2,15,10.8,,7.7,,9.3,,8.7,,0.0,
11369,1981-02-16,1981,2,16,9.9,,8.2,,9.1,,8.9,,0.0,
11370,1981-02-17,1981,2,17,9.8,,7.6,,8.7,,9.3,,0.0,
11371,1981-02-18,1981,2,18,11.3,,6.2,,8.8,,9.2,,0.0,
11372,1981-02-19,1981,2,19,9.1,,5.8,,7.5,,10.5,,0.0,
11373,1981-02-20,1981,2,20,8.9,,3.3,,6.1,,11.9,,0.0,
11374,1981-02-21,1981,2,21,10.7,,5.8,,8.3,,9.7,,0.0,
11375,1981-02-22,1981,2,22,13.0,,3.8,,8.4,,9.6,,0.0,
11376,1981-02-23,1981,2,23,10.8,,3.5,,7.2,,10.8,,0.0,
11377,1981-02-24,1981,2,24,11.7,,1.5,,6.6,,11.4,,0.0,
11378,1981-02-25,1981,2,25,8.3,,4.8,,6.6,,11.4,,0.0,
11379,1981-02-26,1981,2,26,9.8,,3.6,,6.7,,11.3,,0.0,
11380,1981-02-27,1981,2,27,12.4,,0.0,,6.2,,11.8,,0.0,
11381,1981-02-28,1981,2,28,15.3,,2.1,,8.7,,9.3,,0.0,
11382,1981-03-01,1981,3,1,12.3,,2.3,,7.3,,10.7,,0.0,
11383,1981-03-02,1981,3,2,8.8,,1.7,,5.3,,12.7,,0.0,
11384,1981-03-03,1981,3,3,11.0,,1.9,,6.5,,11.5,,0.0,
11385,1981-03-04,1981,3,4,9.8,,-2.1,,3.9,,14.1,,0.0,
11386,1981-03-05,1981,3,5,7.5,,-1.8,,2.9,,15.1,,0.0,
11387,1981-03-06,1981,3,6,11.4,,2.3,,6.9,,11.1,,0.0,
11388,1981-03-07,1981,3,7,10.2,,5.2,,7.7,,10.3,,0.0,
11389,1981-03-08,1981,3,8,12.7,,4.0,,8.4,,9.6,,0.0,
11390,1981-03-09,1981,3,9,14.7,,2.7,,8.7,,9.3,,0.0,
11391,1981-03-10,1981,3,10,13.8,,5.8,,9.8,,8.2,,0.0,
11392,1981-03-11,1981,3,11,13.4,,4.2,,8.8,,9.2,,0.0,
11393,1981-03-12,1981,3,12,13.8,,1.4,,7.6,,10.4,,0.0,
11394,1981-03-13,1981,3,13,10.8,,3.4,,7.1,,10.9,,0.0,
11395,1981-03-14,1981,3,14,10.3,,6.2,,8.3,,9.7,,0.0,
11396,1981-03-15,1981,3,15,11.0,,6.2,,8.6,,9.4,,0.0,
11397,1981-03-16,1981,3,16,10.5,,1.4,,6.0,,12.0,,0.0,
11398,1981-03-17,1981,3,17,10.8,,-0.9,,5.0,,13.0,,0.0,
11399,1981-03-18,1981,3,18,17.2,,-0.6,,8.3,,9.7,,0.0,
11400,1981-03-19,1981,3,19,16.8,,4.3,,10.6,,7.4,,0.0,
11401,1981-03-20,1981,3,20,13.5,,0.4,,7.0,,11.0,,0.0,
11402,1981-03-21,1981,3,21,12.1,,6.1,,9.1,,8.9,,0.0,
11403,1981-03-22,1981,3,22,11.1,,4.6,,7.9,,10.1,,0.0,
11404,1981-03-23,1981,3,23,11.8,,3.1,,7.5,,10.5,,0.0,
11405,1981-03-24,1981,3,24,12.9,,4.7,,8.8,,9.2,,0.0,
11406,1981-03-25,1981,3,25,12.1,,5.2,,8.7,,9.3,,0.0,
11407,1981-03-26,1981,3,26,14.3,,0.7,,7.5,,10.5,,0.0,
11408,1981-03-27,1981,3,27,10.8,,2.8,,6.8,,11.2,,0.0,
11409,1981-03-28,1981,3,28,9.4,,6.8,,8.1,,9.9,,0.0,
11410,1981-03-29,1981,3,29,11.8,,5.4,,8.6,,9.4,,0.0,
11411,1981-03-30,1981,3,30,9.4,,5.3,,7.4,,10.6,,0.0,
11412,1981-03-31,1981,3,31,9.4,,3.6,,6.5,,11.5,,0.0,
11413,1981-04-01,1981,4,1,10.8,,0.8,,5.8,,12.2,,0.0,
11414,1981-04-02,1981,4,2,9.7,,4.3,,7.0,,11.0,,0.0,
11415,1981-04-03,1981,4,3,10.3,,0.9,,5.6,,12.4,,0.0,
11416,1981-04-04,1981,4,4,9.7,,3.6,,6.7,,11.3,,0.0,
11417,1981-04-05,1981,4,5,10.3,,5.2,,7.8,,10.2,,0.0,
11418,1981-04-06,1981,4,6,9.4,,2.1,,5.8,,12.2,,0.0,
11419,1981-04-07,1981,4,7,9.3,,2.8,,6.1,,11.9,,0.0,
11420,1981-04-08,1981,4,8,10.3,,5.3,,7.8,,10.2,,0.0,
11421,1981-04-09,1981,4,9,9.3,,2.8,,6.1,,11.9,,0.0,
11422,1981-04-10,1981,4,10,6.7,,2.6,,4.7,,13.3,,0.0,
11423,1981-04-11,1981,4,11,6.0,,0.3,,3.2,,14.8,,0.0,
11424,1981-04-12,1981,4,12,9.9,,0.6,,5.3,,12.7,,0.0,
11425,1981-04-13,1981,4,13,10.2,,0.2,,5.2,,12.8,,0.0,
11426,1981-04-14,1981,4,14,14.8,,0.3,,7.6,,10.4,,0.0,
11427,1981-04-15,1981,4,15,11.1,,3.3,,7.2,,10.8,,0.0,
11428,1981-04-16,1981,4,16,12.4,,7.5,,10.0,,8.0,,0.0,
11429,1981-04-17,1981,4,17,12.6,,0.3,,6.5,,11.5,,0.0,
11430,1981-04-18,1981,4,18,15.8,,0.9,,8.4,,9.6,,0.0,
11431,1981-04-19,1981,4,19,13.0,,1.9,,7.5,,10.5,,0.0,
11432,1981-04-20,1981,4,20,9.1,,6.6,,7.9,,10.1,,0.0,
11433,1981-04-21,1981,4,21,12.3,,6.6,,9.5,,8.5,,0.0,
11434,1981-04-22,1981,4,22,10.5,,9.2,,9.9,,8.1,,0.0,
11435,1981-04-23,1981,4,23,10.3,,7.2,,8.8,,9.2,,0.0,
11436,1981-04-24,1981,4,24,11.3,,3.1,,7.2,,10.8,,0.0,
11437,1981-04-25,1981,4,25,11.6,,0.8,,6.2,,11.8,,0.0,
11438,1981-04-26,1981,4,26,12.6,,0.6,,6.6,,11.4,,0.0,
11439,1981-04-27,1981,4,27,10.5,,5.3,,7.9,,10.1,,0.0,
11440,1981-04-28,1981,4,28,11.6,,9.6,,10.6,,7.4,,0.0,
11441,1981-04-29,1981,4,29,15.2,,8.9,,12.1,,5.9,,0.0,
11442,1981-04-30,1981,4,30,12.7,,10.1,,11.4,,6.6,,0.0,
11443,1981-05-01,1981,5,1,10.7,,4.2,,7.5,,10.5,,0.0,
11444,1981-05-02,1981,5,2,11.6,,5.7,,8.7,,9.3,,0.0,
11445,1981-05-03,1981,5,3,9.3,,5.1,,7.2,,10.8,,0.0,
11446,1981-05-04,1981,5,4,9.5,,4.1,,6.8,,11.2,,0.0,
11447,1981-05-05,1981,5,5,10.7,,3.3,,7.0,,11.0,,0.0,
11448,1981-05-06,1981,5,6,11.1,,7.4,,9.3,,8.7,,0.0,
11449,1981-05-07,1981,5,7,11.4,,8.0,,9.7,,8.3,,0.0,
11450,1981-05-08,1981,5,8,11.9,,5.3,,8.6,,9.4,,0.0,
11451,1981-05-09,1981,5,9,13.3,,3.5,,8.4,,9.6,,0.0,
11452,1981-05-10,1981,5,10,12.8,,6.5,,9.7,,8.3,,0.0,
11453,1981-05-11,1981,5,11,13.9,,1.5,,7.7,,10.3,,0.0,
11454,1981-05-12,1981,5,12,13.8,,2.7,,8.3,,9.7,,0.0,
11455,1981-05-13,1981,5,13,17.3,,9.4,,13.4,,4.6,,0.0,
11456,1981-05-14,1981,5,14,12.9,,9.0,,11.0,,7.0,,0.0,
11457,1981-05-15,1981,5,15,14.4,,3.6,,9.0,,9.0,,0.0,
11458,1981-05-16,1981,5,16,12.6,,4.7,,8.7,,9.3,,0.0,
11459,1981-05-17,1981,5,17,12.4,,7.6,,10.0,,8.0,,0.0,
11460,1981-05-18,1981,5,18,14.8,,9.7,,12.3,,5.7,,0.0,
11461,1981-05-19,1981,5,19,14.8,,10.4,,12.6,,5.4,,0.0,
11462,1981-05-20,1981,5,20,14.3,,10.0,,12.2,,5.8,,0.0,
11463,1981-05-21,1981,5,21,12.7,,8.7,,10.7,,7.3,,0.0,
11464,1981-05-22,1981,5,22,13.9,,9.5,,11.7,,6.3,,0.0,
11465,1981-05-23,1981,5,23,15.2,,9.7,,12.5,,5.5,,0.0,
11466,1981-05-24,1981,5,24,12.8,,10.6,,11.7,,6.3,,0.0,
11467,1981-05-25,1981,5,25,14.3,,7.2,,10.8,,7.2,,0.0,
11468,1981-05-26,1981,5,26,14.3,,8.6,,11.5,,6.5,,0.0,
11469,1981-05-27,1981,5,27,15.1,,3.7,,9.4,,8.6,,0.0,
11470,1981-05-28,1981,5,28,19.4,,8.8,,14.1,,3.9,,0.0,
11471,1981-05-29,1981,5,29,17.4,,10.0,,13.7,,4.3,,0.0,
11472,1981-05-30,1981,5,30,15.7,,10.6,,13.2,,4.8,,0.0,
11473,1981-05-31,1981,5,31,15.4,,4.8,,10.1,,7.9,,0.0,
11474,1981-06-01,1981,6,1,15.7,,5.1,,10.4,,7.6,,0.0,
11475,1981-06-02,1981,6,2,13.7,,9.7,,11.7,,6.3,,0.0,
11476,1981-06-03,1981,6,3,14.3,,9.8,,12.1,,5.9,,0.0,
11477,1981-06-04,1981,6,4,12.9,,9.0,,11.0,,7.0,,0.0,
11478,1981-06-05,1981,6,5,15.1,,10.6,,12.9,,5.1,,0.0,
11479,1981-06-06,1981,6,6,14.0,,6.7,,10.4,,7.6,,0.0,
11480,1981-06-07,1981,6,7,15.2,,6.3,,10.8,,7.2,,0.0,
11481,1981-06-08,1981,6,8,14.6,,7.7,,11.2,,6.8,,0.0,
11482,1981-06-09,1981,6,9,14.5,,10.0,,12.3,,5.7,,0.0,
11483,1981-06-10,1981,6,10,12.7,,9.0,,10.9,,7.1,,0.0,
